module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M8,M8.2,2,On a swept wing aircraft if both wing tip sections lose lift simultaneously the aircraft will,roll,pitch nose up,pitch nose down,,pitch nose up,MEDIUM,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""On a swept wing aircraft if both wing tip sections lose lift simultaneously the aircraft will"", ""question"": ""On a swept wing aircraft if both wing tip sections lose lift simultaneously the aircraft will"", ""options"": [""roll"", ""pitch nose up"", ""pitch nose down""], ""correct"": ""pitch nose up"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": ""M8.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M8,M8.2,2,Lift on a delta wing aircraft,increases with an increased angle of incidence (angle of attack),decreases with an increase in angle of incidence (angle of attack),does not change with a change in angle of incidence (angle of attack),,increases with an increased angle of incidence (angle of attack),EASY,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""Lift on a delta wing aircraft"", ""question"": ""Lift on a delta wing aircraft"", ""options"": [""increases with an increased angle of incidence (angle of attack)"", ""decreases with an increase in angle of incidence (angle of attack)"", ""does not change with a change in angle of incidence (angle of attack)""], ""correct"": ""increases with an increased angle of incidence (angle of attack)"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": ""M8.2"", ""level"": ""2"", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M8,M8.3,2,"on a straight wing aircraft, stall commences at the",root on a high thickness ratio wing,tip on a high thickness ratio wing,tip on a low thickness ratio wing,,root on a high thickness ratio wing,MEDIUM,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""on a straight wing aircraft, stall commences at the"", ""question"": ""on a straight wing aircraft, stall commences at the"", ""options"": [""root on a high thickness ratio wing"", ""tip on a high thickness ratio wing"", ""tip on a low thickness ratio wing""], ""correct"": ""root on a high thickness ratio wing"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": ""M8.3"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M8,M8.3,2,On a high wing aircraft in a turn,the up-going wing loses lift causing a de-stabilizing effect,the down-going wing gains lift causing a stabilizing effect,the down-going wing loses lift causing a de-stabilizing effect,,the down-going wing gains lift causing a stabilizing effect,EASY,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""On a high wing aircraft in a turn"", ""question"": ""On a high wing aircraft in a turn"", ""options"": [""the up-going wing loses lift causing a de-stabilizing effect"", ""the down-going wing gains lift causing a stabilizing effect"", ""the down-going wing loses lift causing a de-stabilizing effect""], ""correct"": ""the down-going wing gains lift causing a stabilizing effect"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": ""M8.3"", ""level"": ""2"", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M8,M8.2,2,"for the same angle of attack, the lift on a delta wing",is greater than the lift on a high aspect ratio wing,is lower than the lift on a high aspect ratio wing,is the same as the lift on a high aspect ratio wing,,is lower than the lift on a high aspect ratio wing,MEDIUM,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""for the same angle of attack, the lift on a delta wing"", ""question"": ""for the same angle of attack, the lift on a delta wing"", ""options"": [""is greater than the lift on a high aspect ratio wing"", ""is lower than the lift on a high aspect ratio wing"", ""is the same as the lift on a high aspect ratio wing""], ""correct"": ""is lower than the lift on a high aspect ratio wing"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": ""M8.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M8,,,"at higher altitudes as altitude increases, pressure",decreases at constant rate,increases exponentially,decreases exponentially,,decreases exponentially,MEDIUM,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""at higher altitudes as altitude increases, pressure"", ""question"": ""at higher altitudes as altitude increases, pressure"", ""options"": [""decreases at constant rate"", ""increases exponentially"", ""decreases exponentially""], ""correct"": ""decreases exponentially"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M8,M8.3,2,The thrust-drag couple overcomes the lift-weight couple. What direction of force is required,upwards,downwards,sideways,,upwards,MEDIUM,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""The thrust-drag couple overcomes the lift-weight couple. What direction of force is required"", ""question"": ""The thrust-drag couple overcomes the lift-weight couple. What direction of force is required"", ""options"": [""upwards"", ""downwards"", ""sideways""], ""correct"": ""upwards"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": ""M8.3"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M8,M8.2,2,"9. When the pressure is half of that at sea level, what is the altitude?","12,000 ft","8,000 ft",,,"8,000 ft",MEDIUM,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""9. When the pressure is half of that at sea level, what is the altitude?"", ""question"": ""9. When the pressure is half of that at sea level, what is the altitude?"", ""options"": [""12,000 ft"", ""8,000 ft""], ""correct"": ""8,000 ft"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": ""M8.2"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M8,M8.3,2,"during a turn, the stalling angle",increases,decreases,remains the same,,remains the same,EASY,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""during a turn, the stalling angle"", ""question"": ""during a turn, the stalling angle"", ""options"": [""increases"", ""decreases"", ""remains the same""], ""correct"": ""remains the same"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": ""M8.3"", ""level"": ""2"", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M8,M8.1,2,"If gauge pressure on a standard day at sea level is 25 PSI, the absolute pressure is",10.3 PSI,43.8 PSI,39.7 PSI,,39.7 PSI,MEDIUM,,,,APPROVED,,1,4_5926774471540084596.pdf,"{""raw"": ""If gauge pressure on a standard day at sea level is 25 PSI, the absolute pressure is"", ""question"": ""If gauge pressure on a standard day at sea level is 25 PSI, the absolute pressure is"", ""options"": [""10.3 PSI"", ""43.8 PSI"", ""39.7 PSI""], ""correct"": ""39.7 PSI"", ""answer_text"": null, ""category"": null, ""source_file"": ""4_5926774471540084596.pdf"", ""source_module"": ""M8"", ""fmt"": ""csv"", ""module"": ""M8"", ""syllabusRef"": ""M8.1"", ""level"": ""2"", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
